Palce_State,Place_District,Place_City,Place_Name,Place_Rating,Place_Category,Place_Address,Place_GPS_Code,Place_Description,Place_Map_Link,Place_Photo,Unnamed: 11
Maharashtra,Nashik,Nashik,Nashik views,5,Tourist attraction,"2Q2R+PFP, Naikwadi Pura, Panchavati, Nashik, Maharashtra 422001","20.0020227794137, 73.79123595520994",,https://www.google.com/maps/place/Nashik+views/data=!4m5!3m4!1s0x3bddeb8aae1d353b:0x9b54af135138361!8m2!3d20.0018262!4d73.7912145?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPItNipWLRacYNf81plnK64l9TIdlrdT1j38wSw=w199-h92-k-no,
Maharashtra,Nashik,Nashik,Sita Gufa,4.5,Temple,"Sita gufa, Panchavati, Nashik, Maharashtra 422003","20.00809117182987, 73.79615677055556",Hindu holy cave linked to goddess Sita,https://www.google.com/maps/place/Sita+Gufa/data=!4m5!3m4!1s0x3bddea539985328b:0x3e228148910fbbfa!8m2!3d20.0078946!4d73.7960924?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOP6aIOviPTKVi_RtMLV5nhaGSrWTGxzY1HfgV1=w80-h106-k-no,
Maharashtra,Nashik,Nashik,City Garden,4.1,Tourist attraction,"XQGP+R2X, State Bank Colony, Indira Nagar, Nashik, Maharashtra 422009","19.977688129841678, 73.78510600278777",,https://www.google.com/maps/place/City+Garden/data=!4m5!3m4!1s0x3bddeb229a0c90bf:0x4d291d8ee8424295!8m2!3d19.9771123!4d73.7851084?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOSWkZmOa3yWGtZwD2DSSwSuVS88ro1Sg9Aui8J=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Owara Birds Park,3.4,Tourist attraction,"Lokhand Bazar, Koknipura, Nashik, Maharashtra 422001","19.99728292697543, 73.79026931339486",,https://www.google.com/maps/place/Owara+Birds+Park/data=!4m5!3m4!1s0x3bddeb013af2e74b:0xf4aae9b74572096!8m2!3d19.9974533!4d73.7898023?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPitHBt5qK2xrj0uRqPfq5Y6xouw0G95prSI5IF=w184-h92-k-no,
Maharashtra,Nashik,Nashik,"Sakshi Farm Nashik, Shinde",3.5,Tourist attraction,"Yashwant Nagar, near Mungsara, Tal, Nashik, Maharashtra 422003","20.052696259136848, 73.71866598590174",Mountaintop village of ancient caves,"https://www.google.com/maps/place/Sakshi+Farm+Nashik,+Shinde/data=!4m5!3m4!1s0x3bddef10733e4531:0x40f47e5127a343cf!8m2!3d20.0525199!4d73.7185587?authuser=0&hl=en&rclk=1",https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Nashik,Nashik,Shree Tantrapith Paradeshwar Dham,4.4,Tourist attraction,"Plot No 420, Trambakeshwar Rd, near Hotel Aakar, MIDC, Satpur Colony, Nashik, Maharashtra 422213","19.991213540707392, 73.73876149939166",Godavari River cascade with many temples,https://www.google.com/maps/place/Shree+Tantrapith+Paradeshwar+Dham/data=!4m5!3m4!1s0x3bddeda703c741a9:0xe51e281be00c351d!8m2!3d19.9908153!4d73.7386864?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Nashik,Nashik,Adiem Kaanan,4.4,Tourist attraction,"XMGJ+WQQ, Belgaon Dhaga, Nashik, Maharashtra 422213","19.977598592711285, 73.68193425335491",Old-school weapons & historical info,https://www.google.com/maps/place/Adiem+Kaanan/data=!4m5!3m4!1s0x3bdded69098cd9c9:0x7d98990f0cc432b5!8m2!3d19.9773314!4d73.6819879?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMNzAHZr1_pXNMicORAWHYleKeJu6gGPcrF0G35=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Buwa mala,1,Tourist attraction,"Wakdewadi Rd, Lavate Nagar, Gandhi Nagar Airport Area, Deolali Gaon, Nashik, Maharashtra 422214","19.94070182715092, 73.82084212822727",Old Temple with ornate details,https://www.google.com/maps/place/Buwa+mala/data=!4m5!3m4!1s0x3bdd95ec2e0b8731:0x724125d5d79ad501!8m2!3d19.940485!4d73.8207563?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMVGBT2Uo1GoWUR9qKa4-65BlCPxhZEYmTJr0EF=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Cave 10,4,Tourist attraction,"WPRX+CFC, Buddha Vihar, Pathardi Phata, Nashik, Maharashtra 422010","19.941262255225976, 73.74870209939085",,https://www.google.com/maps/place/Cave+10/data=!4m5!3m4!1s0x3bdd94a83d68856f:0x83fcbcff859213ac!8m2!3d19.9410656!4d73.748627?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPIgV7rr2H7kcYpIy_OrIdhBmDOthojd9SOw-mH=w80-h106-k-no,
Maharashtra,Nashik,Nashik,G. D. Somani Garden,3.9,Park,"XR2P+8JP, Anand Nagar, Nashik Road, Nashik, Maharashtra 422101","19.951283616805405, 73.83658548420942",Elaborate 18th-century Vishnu temple,https://www.google.com/maps/place/G.+D.+Somani+Garden/data=!4m5!3m4!1s0x3bdd9556d7756f3d:0x494ea1b9d53181cd!8m2!3d19.9508409!4d73.8365765?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPv_NK5UVoLVRpNzzHO7I5xN_kvy4HijFzEBcT3=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Panchavati Museum,3.6,Museum,"XQXQ+3VW, Lokhand Bazar, Gotane Wada, Nashik, Maharashtra 422001","19.997942584511584, 73.78970059753702",,https://www.google.com/maps/place/Panchavati+Museum/data=!4m5!3m4!1s0x3bddeb013af2e74b:0xcbd521794bd8d3f8!8m2!3d19.997746!4d73.7897006?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMq10iZ_jRNgHZlc9ouxbpNRcXeTYLNKH-j_k-o=w163-h92-k-no,
Maharashtra,Nashik,Nashik,SAIBABA Temple,4.4,Temple,"Near, Tapovan Rd, Ashirvad Nagar, RTO Colony, Sai Puroti Nagar, Nashik, Maharashtra 422006","19.98393878776518, 73.80786348404595",,https://www.google.com/maps/place/SAIBABA+Temple/data=!4m5!3m4!1s0x3bddeae8948c325f:0xdbc54898a9e881c4!8m2!3d19.9837926!4d73.8078313?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMJesBLkUCdF72LU15SKDIH5g8K8Nre_tZt7bSi=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Kapikul Siddhapeetham Branch -2,5,Tourist attraction,"22-B, D. K. Nagar, Nashik, Maharashtra 422013","20.021799576389714, 73.76343643801003",,https://www.google.com/maps/place/Kapikul+Siddhapeetham+Branch+-2/data=!4m5!3m4!1s0x3bddebefb0b7f05b:0x51b4be7e405ef98d!8m2!3d20.0215627!4d73.763533?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Nashik,Nashik,Ramshej Fort,4.5,Fortress,"Ramshej Fort, Ramshej, Maharashtra 422003","20.11241459031427, 73.76744272823001",Remains of a mountaintop fortress,https://www.google.com/maps/place/Ramshej+Fort/data=!4m5!3m4!1s0x3bdde8c0e40b7411:0x3ffcc45be9775836!8m2!3d20.112198!4d73.7673569?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPXXrRW2br9LcPJwYyofe0tvHRC8KNArj9ON5bE=w161-h92-k-no,
Maharashtra,Nashik,Nashik,FUN WORLD,3.7,Park,"XR2P+6Q5, Muktidham, Anand Nagar, Nashik Rd, Nashik, Maharashtra 422214","19.95073379834134, 73.83701518404546",,https://www.google.com/maps/place/FUN+WORLD/data=!4m5!3m4!1s0x3bdd955726fd1e87:0xcf4e562f0ad7c3c7!8m2!3d19.9505069!4d73.836983?authuser=0&hl=en&rclk=1,https://lh6.googleusercontent.com/proxy/IlBivIUcWjF-DrhhEBUMAQJTA_VXYReYcqLp5o4kibll-8cbOps1m8tflqDEPbYZy5NyTohcTwFMNpg7K68QmKRHV-Qo4KudJSHBQL1R-av0izDImSJ16ltK37QPIgnSxwIznqWqEQ2jpUGeru_gjxFK4ws9SMbRn6BJt8QjxM5U=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Zonkers Adventure Park,4.1,Tourist attraction,"Gangapur-Savargaon Rd, Gangavhare, Maharashtra 422222","20.009334545390757, 73.66365647055558",,https://www.google.com/maps/place/Zonkers+Adventure+Park/data=!4m5!3m4!1s0x3bdded8da3efbd53:0x12ed6be8ef3f6a4!8m2!3d20.0091783!4d73.6635921?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOM0OegpbT22yDF_fPZqoeE9Vdi_DKlQ40zEQ6-=w201-h92-k-no,
Maharashtra,Nashik,Nashik,Sahyadri Udyan,4.5,Park,"XQHM+VVQ, Suchita Nagar, Deepali Nagar, Nashik, Maharashtra 422009","19.979938873204457, 73.78475035520952",,https://www.google.com/maps/place/Sahyadri+Udyan/data=!4m5!3m4!1s0x3bddeb1847cc626b:0x273434b28fad7a03!8m2!3d19.9797221!4d73.7847289?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMNmjEaEF_S6FNf5Neda4y8eDuZ8iVy0uy03QnJ=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Mahalaxmi Udyan,4.2,Park,"2VM7+H88, Adgaon, Nashik, Maharashtra 422203","20.034106539292907, 73.86344928590144",,https://www.google.com/maps/place/Mahalaxmi+Udyan/data=!4m5!3m4!1s0x3bddc1eae2e22335:0x5a1aede3d70b2853!8m2!3d20.03391!4d73.863342?authuser=0&hl=en&rclk=1,https://lh4.googleusercontent.com/proxy/tMM8x5v8tWdzSO8HRxoUu3yAj2OZXua0RGjtKX2Ny5FnKvTwKPyalcUWVqdZrbB50TPLMc-7J2tKvN4GhZMbvjIOs2ImiEwCmwy_4dln-yzKsuHCGLj2sLjmKBKhdB8sx-HetMPaFTiwSwl1yOFf-LINQHnmC1GytmAC0n9nX7-N=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Ashok Stambh,4.4,Tourist attraction,"Ashok Stambh, Old Agra Rd, Nashik, Maharashtra 422001","20.007085898557804, 73.78487106684629",,https://www.google.com/maps/place/Ashok+Stambh/data=!4m5!3m4!1s0x3bddebaf323657f9:0xbb7719b560cb8092!8m2!3d20.006849!4d73.7849569?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNP2AoAEGNWDaKNeqnEHgpX_ZEeaFy3BUrSGl4X=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Ganpati Mandir,4.7,Temple,"XR7Q+742, Currency Note Press Colony, DattaMandir, Sane Guruji Nagar, Nashik, Maharashtra 422214","19.963397932619422, 73.83766880917265",,https://www.google.com/maps/place/Ganpati+Mandir/data=!4m5!3m4!1s0x3bddeaabbcbf6a25:0xaa0089e2e57477b5!8m2!3d19.9631408!4d73.8377761?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOu3_MqnOYBJ5ZvTg49ewfT7NU5z6-W2q3XVMZS=w80-h106-k-no,
Maharashtra,Nashik,Nashik,SUREKHRATNA' Untwadi Garden,3.9,Park,"XQM6+XC5, Untwadi, Jagtap Nagar, Nashik, Maharashtra 422008","19.98512401439318, 73.76115837055518",,https://www.google.com/maps/place/''SUREKHRATNA'+Untwadi+Garden'/data=!4m5!3m4!1s0x3bddeb6fbd416333:0xb4783d77e8cd291b!8m2!3d19.984877!4d73.761094?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPBc36q8CSx7sssnuNYpRf3C_XSkeTBqyIDucin=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Goda Park,4,Park,"Veer Sawarkar Nagar Rd, Savarkar Nagar, Nashik, Maharashtra 422013","20.022776692747275, 73.75603631288294",Godavari River cascade with many temples,https://www.google.com/maps/place/Goda+Park/data=!4m5!3m4!1s0x3bddeb8ccb0ac8db:0xd7dd23c7d63f36e4!8m2!3d20.0226003!4d73.7559934?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMyg-0filXpg5CmfJWd4OcyCK29KQ6TltpZDZPf=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Lokmanya Nagar Udhyan,4.3,Park,"Plot 32, Lokmanya Nagar, near Kala Nagar, Shivaji Nagar, Nashik, Maharashtra 422002","20.007067154477806, 73.77523598219175",Old-school weapons & historical info,https://www.google.com/maps/place/Lokmanya+Nagar+Udhyan/data=!4m5!3m4!1s0x3bddeba3c7e7f76f:0xc30b54fdc438cab0!8m2!3d20.0068605!4d73.7752789?authuser=0&hl=en&rclk=1,https://lh4.googleusercontent.com/proxy/tifqRspj0Ifkd4RmUIepxl7o2RWo_jlTUQXiThB2vwI3T_c-QkfvGxCdUXYL6WMjNrm637t_VVacAiTTeX-nGzGRzwCgp2Rng_lAuz3gLxcYjbE5xr7vjJVNuKqlUkvI-iAPfYkzRFHrNDJXCPQAK3bNcRwzgVqhGTcLW7ROGRaV=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Sai Baba Temple,4.6,Temple,"N-3/M/43, Old Cidco, Shanti Nagar, Lekha Nagar, Nashik, Maharashtra 422009","19.975967045570844, 73.76967466684572",Old Temple with ornate details,https://www.google.com/maps/place/Sai+Baba+Temple/data=!4m5!3m4!1s0x3bddeb40223d5c99:0x81a35862b0c33375!8m2!3d19.9756696!4d73.7697605?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMswG3QCAR1Iu9rHvGVGLrVsolkO9DZwlRJwIjn=w80-h142-k-no,
Maharashtra,Nashik,Nashik,Gangapur Dam,4.5,Tourist attraction,"2MXH+6WV, Nashik, Maharashtra 422222","20.0483875511789, 73.67983105521076",Elaborate 18th-century Vishnu temple,https://www.google.com/maps/place/Gangapur+Dam/data=!4m5!3m4!1s0x3bddef1a668666e5:0x1f46536a4d58ea8e!8m2!3d20.0481104!4d73.6798096?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNwwiLklDzl4EtsbSd9A6ux4wQ1WwotxfOYFBvY=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Ganga Ghat,4.4,Temple,"2Q5R+7RQ, Ramkund, Panchavati, Nashik, Maharashtra 422003","20.008437396522275, 73.79216564171918",,https://www.google.com/maps/place/Ganga+Ghat/data=!4m5!3m4!1s0x3bddeb1a55e92a49:0x7f8babd9068382e1!8m2!3d20.0082005!4d73.792112?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNd2snXNenuyfhjiKaOHVtNk_lQPUknVcmRKo49=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Khandoba Temple and Sunset Point,4.5,Temple,"VRWC+FHP, Deolali Camp, Deolali, Maharashtra 422401","19.896357468912363, 73.82174674728132",,https://www.google.com/maps/place/Khandoba+Temple+and+Sunset+Point/data=!4m5!3m4!1s0x3bdd9596f665a801:0x72ec1e42be3f716c!8m2!3d19.8962112!4d73.8214678?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMvYHZ_URpVxVjbO-mKgoX3lRG0fKsHp49vVRgG=w163-h92-k-no,
Maharashtra,Nashik,Nashik,Nashik Ganeshwadi Udyan,3.6,Park,"2Q3X+W5V, Panchavati, Nashik, Maharashtra 422003","20.005097801552047, 73.79783643800978",,https://www.google.com/maps/place/Nashik+Ganeshwadi+Udyan/data=!4m5!3m4!1s0x3bddea54538c2177:0x3164007bb6b79fd6!8m2!3d20.0048609!4d73.797933?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOHjmxP5QxvXxSOCOZuXItdjzAWwg3O86LRzWQN=w163-h92-k-no,
Maharashtra,Nashik,Nashik,Vasantsmruti,4.4,Hiking area,"XQJ5+WQH, Patil Nagar, Nashik, Maharashtra 422008","19.982560135474532, 73.75948156870048",,https://www.google.com/maps/place/Vasantsmruti/data=!4m5!3m4!1s0x3bddebeca2b0064f:0x6c6574d6a415a76c!8m2!3d19.9823232!4d73.7594923?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Nashik,Nashik,Chhatrapati Shivaji Maharaj Udyan,4.4,Park,"XP4G+WH2, Ambedkar Nagar, Chunchale, Nashik, Maharashtra 422007","19.95757064936637, 73.72640215520923",,https://www.google.com/maps/place/Chhatrapati+Shivaji+Maharaj+Udyan/data=!4m5!3m4!1s0x3bddecb64e3e600b:0x630acea1b6fd1f80!8m2!3d19.957253!4d73.7263807?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMPtLKJjO7Bpgo0Wj0tRSRXMqSsdmhi42ufl48r=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Kojoli Waterfalls And Swimming Pond,4.4,Tourist attraction,"WH67+5J2, Bhilmal, Maharashtra 422212","19.910644318541923, 73.56399413986294",,https://www.google.com/maps/place/Kojoli+Waterfalls+And+Swimming+Pond/data=!4m5!3m4!1s0x3bdd8b6fed0e71fd:0x8563e384c346502!8m2!3d19.9103871!4d73.5640156?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPaCpCZxFR18_so-ia5bbqHMJsUn08G9WUSiUfY=w163-h92-k-no,
Maharashtra,Nashik,Nashik,KWP,3.8,Tourist attraction,"3JH5+JGR, Nashik, Maharashtra 422203","20.079321736109215, 73.60881351288393",,https://www.google.com/maps/place/KWP/data=!4m5!3m4!1s0x3bddf107680de5a7:0xa6964a5d0a834dcd!8m2!3d20.0791051!4d73.6087706?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipORag2s_1A-8Ei3-FcNJI2kLOfaia9qcE_Y3yCx=w163-h92-k-no,
Maharashtra,Nashik,Nashik,HAL Museum / Pragati Aerospace Museum,4.2,Museum,"V/72, HAL Township, Ojhar, Maharashtra 422207","20.102929052178542, 73.94893872452053",,https://www.google.com/maps/place/HAL+Museum+%2F+Pragati+Aerospace+Museum/data=!4m5!3m4!1s0x3bddc4635c7cf7c1:0x1e08c31d0fab1991!8m2!3d20.1027729!4d73.9490031?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOYvhCgUZeEuHWe7BaWPe9kpXnvwHI_Kcmxv0Su=w122-h92-k-no,
Maharashtra,Nashik,Nashik,Shree Saptashrungi Gad Devi Temple,4.7,Temple,"near Datta Mandir, Saptashurngi, Maharashtra 423501","20.39197306542837, 73.90694493987066",Mountain temple & Hindu pilgrimage site,https://www.google.com/maps/place/Shree+Saptashrungi+Gad+Devi+Temple/data=!4m5!3m4!1s0x3bde7448d3d73477:0x1a16a53c49bf80cf!8m2!3d20.3916563!4d73.9069664?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM36g4wj-5nAiUf8uOLlQU7IXYpuHJsVvK44_Ta=w122-h92-k-no,
Maharashtra,Nashik,Nashik,JindKaur Samadhi,5,Park,"2Q5R+8CQ, Panchavati, Nashik, Maharashtra 422003","20.008552733799334, 73.79103706684623",,https://www.google.com/maps/place/JindKaur+Samadhi/data=!4m5!3m4!1s0x3bddebe6b83fb6f5:0x2e9596217c0b9d4a!8m2!3d20.008336!4d73.7911229?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNMGJy9lo5txhb9UR6o9WmPYHOg_ZLbZNRvo-4S=w80-h106-k-no,
Maharashtra,Nashik,Nashik,Kranti Udyan,4.1,Park,"Unnamed Rd, Ramdas Swami Nagar, Nashik, Maharashtra 422006","19.977284943409312, 73.82090398219121",,https://www.google.com/maps/place/Kranti+Udyan/data=!4m5!3m4!1s0x3bddeabf1bf8c8e9:0xdfe87a8a11994b8d!8m2!3d19.977048!4d73.8209469?authuser=0&hl=en&rclk=1,https://lh4.googleusercontent.com/proxy/7GReL4P43V0B0Ue2FKlg5naiDqJV_vAOyIHXOi-aO1eI0dZwnggaBuO-xkSmvEuWoRNi0ZMgXTw5cZww9YbYbMUnIL9L5ZYgI8myiUVu-FUiW5c9UZjcBHLLc3LkoKHY9Jy3Qs15l6FLcwFwquAbA-NdauuduFY_5Na0WuvifSNm=w123-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Aurangabad Caves,4.4,Tourist attraction,"Grishneswar temple Road, Aurangabad, Maharashtra 431101","19.917436784893237, 75.31185438219028","Complex of 12 6th?8th c. caves with Buddhist shrines, stupas & statues carved into basalt rock.",https://www.google.com/maps/place/Aurangabad+Caves/data=!4m5!3m4!1s0x3bdb97921128355b:0x9829caaaae9c3ada!8m2!3d19.9172401!4d75.3118973?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNlbpaQ61PWwbv_cM6K_4VF8BK5rioHSg4h0qJc=w122-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Goga Baba Hill,4.5,Tourist attraction,"W843+HQR, Dr Babasaheb Ambedkar Marathwada University Campus, Aurangabad, Maharashtra 431004","19.90673252490456, 75.30450071473584",,https://www.google.com/maps/place/Goga+Baba+Hill/data=!4m5!3m4!1s0x3bdb9820aa3a868b:0x2d4966925417a891!8m2!3d19.9064753!4d75.3043827?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO1KJzSb0rTa-Pbp4iyIgYYuCu-cXF3emBki234=w122-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Siddharth Garden and Zoo,4,Zoo,"Central Bus Stand Rd, Mhada, Aurangabad, Maharashtra 431001","19.87994158946751, 75.31508568218977",Destination for flower & animal viewing,https://www.google.com/maps/place/Siddharth+Garden+and+Zoo/data=!4m5!3m4!1s0x3bdb9840f957b34b:0x54106fa39d6447f7!8m2!3d19.8797045!4d75.3151286?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMQIWgBDylPA4TqlNKNNggscZggUxC71zVEQJ0t=w163-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Chhatrapati Shivaji Maharaj Museum,4.2,Museum,"Near Govt. Arts and Science college, Himayat Bagh, Aurangabad, Maharashtra 431004","19.894807144294205, 75.33586153986268",History exhibits on the Maratha empire,https://www.google.com/maps/place/Chhatrapati+Shivaji+Maharaj+Museum/data=!4m5!3m4!1s0x3bdb9808a9ba5e5f:0xb79a4e3c115fa34d!8m2!3d19.8945499!4d75.335883?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPdZzEpSQcZ4WGfQDftNanASsQatTmyseUVVaxd=w80-h106-k-no,
Maharashtra,Aurangabad,Aurangabad,Soneri Mahal,4.2,Fortress,"W845+MG4, Jaisingpura, Dr Babasaheb Ambedkar Marathwada University Campus, Aurangabad, Maharashtra 431004","19.9068418858487, 75.30889717055385","17th-century mansion, now a museum",https://www.google.com/maps/place/Soneri+Mahal/data=!4m5!3m4!1s0x3bdb9789ac6ffcd3:0x7a14d591c7efef38!8m2!3d19.9066351!4d75.3088328?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMKwKIxGWe2Rcv4sWfApf8j--mthScn9HhN8qc9=w122-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Bibi Ka Maqbara,4.2,Tourist attraction,"Begumpura, Aurangabad, Maharashtra 431004","19.901612704961252, 75.32023368986279","
Marble Mughal mausoleum built in the mid-1600s with a garden, fountains & intricate carvings.",https://www.google.com/maps/place/Bibi+Ka+Maqbara/data=!4m5!3m4!1s0x3bdb981f052f9c79:0x846308f37cdb4f9!8m2!3d19.9014599!4d75.3202216?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMTi9lTkl0WqitqjSIUPyZBN5CUeB3nCANgQH5e=w163-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Jama Mosque,4.8,Tourist attraction,"Station Rd, Buddi lane, Naralibag, Aurangabad, Maharashtra 431001","19.89196646859827, 75.32605925520812",17th-century mosque with many pillars,https://www.google.com/maps/place/Jama+Mosque/data=!4m5!3m4!1s0x3bdb9810fb2d45a5:0xc44346060f0ae89a!8m2!3d19.8915478!4d75.3260378?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPhsEev6kYxuzBN5BNg49AuHxtHMyEPHGmS6GV5=w163-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Himayat Bagh,4.3,Park,"Plot no- 77, 439, Al-Hilal Colony, Himayat Bagh, Aurangabad, Maharashtra 431004","19.900504867586545, 75.33363396428332","Jogging paths, flower beds & peacocks",https://www.google.com/maps/place/Himayat+Bagh/data=!4m5!3m4!1s0x3bdb980230b6242f:0x94827ab66c47792d!8m2!3d19.8989411!4d75.3339299?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPKmMVgSxBq_mi6LIzjc9MVoPC3TPHPQDRsyBji=w175-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Panchakki,4.1,Tourist attraction,"Panchakki Rd, Panchakki, Nagsenvan, Aurangabad, Maharashtra 431001","19.889305242097826, 75.31537772637179",Centuries-old watermill complex & museum,https://www.google.com/maps/place/Panchakki/data=!4m5!3m4!1s0x3bdb99ce922a0f85:0x9724372c43d3b804!8m2!3d19.8891287!4d75.315367?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM36QoYpGSm_6NKfSrglef4J_gDPZ7UcS-o8np3=w122-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Makai Gate,4,Tourist attraction,"Bibi ka Maqbara Rd, Begumpura, Aurangabad, Maharashtra 431001","19.894209890940704, 75.3184699398627",Landmark 17th-century city gate,https://www.google.com/maps/place/Makai+Gate/data=!4m5!3m4!1s0x3bdb98180f488d7d:0xf7198b93a1b55730!8m2!3d19.893993!4d75.3184914?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOm2VjM6wnbnbskZokFs0NXFcHbICQ-fngjiS6_=w80-h106-k-no,
Maharashtra,Aurangabad,Aurangabad,History Museum,4.2,Museum,"Unnamed Road, 431004, Dr Babasaheb Ambedkar Marathwada University Campus, Aurangabad, Maharashtra 431004","19.90544137265261, 75.31203691288115",History museum with local relics & art,https://www.google.com/maps/place/History+Museum/data=!4m5!3m4!1s0x3bdb978bae0f1d21:0xa7857ac6042c5c19!8m2!3d19.9053052!4d75.311994?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMW8OYGDEqHrnxhrxkPDyzsuXawnGO5YoAlcJan=w122-h92-k-no,
Maharashtra,Aurangabad,Aurangabad,Shahganj Masjid,4.4,Tourist attraction,"V8PP+R4H, Near Clock Tower, Shahgunj, Aurangabad, Maharashtra 431001","19.88725711144562, 75.33529915335342",,https://www.google.com/maps/place/Shahganj+Masjid/data=!4m5!3m4!1s0x3bdb980c7605cd0f:0xf0ef833db98a8ab1!8m2!3d19.8870503!4d75.3353528?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM4yIFenBTRiTzuXK36YAeGPT2jyg4KpJSLWW3u=w138-h92-k-no,
