Hotel_State,Hotel_City,Hotel_Pin,Hotel_Category,Hotel_Name,Hotel_GPS_Cods,Hotel_Map_Links,Hotel_Rating,Hotel_Stars,Hotel_Address,Hotel_Price,Hotel_AddOns_1,Hotel_AddOns_2,Hotel_AddOns_3,Hotel_AddOns_4
Maharashtra,Nagpur,440018,H,HOTEL YATRI,"21.140132625429104, 79.09477083293983",https://www.google.com/maps/place/HOTEL+YATRI/data=!4m8!3m7!1s0x3bd4c1c1f1034cdb:0x8e8d6631988026e!5m2!4m1!1i2!8m2!3d21.1399275!4d79.0947762?authuser=0&hl=en&rclk=1,3.7,3,"Plot No, 5, New Cotton Market Rd, beside Arjun Hotel, Ganeshpeth Colony, Nagpur, Maharashtra 440018",1770,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Nagpur,440012,H,SPOT ON 48100 Hotel Jaisons,"21.14471883858465, 79.0860941943064",https://www.google.com/maps/place/SPOT+ON+48100+Hotel+Jaisons/data=!4m8!3m7!1s0x3bd4c0c011f8b8d1:0x3eeab1bd8ce05162!5m2!4m1!1i2!8m2!3d21.1444837!4d79.0859279?authuser=0&hl=en&rclk=1,2.8,3,"43VP+Q9V, Somwar Bazar Rd, opposite Anand Cinema, Pakodewali Gali, Sitabuldi, Nagpur, Maharashtra 440012",1323,Air-conditioned,Breakfast,Airport shuttle,
Maharashtra,Nagpur,440025,H,The Travotel Suites,"21.091756612505822, 79.065523632939",https://www.google.com/maps/place/The+Travotel+Suites/data=!4m8!3m7!1s0x3bd4bf0a10a4495b:0x9dcc5dbad77c926a!5m2!4m1!1i2!8m2!3d21.0915314!4d79.065529?authuser=0&hl=en&rclk=1,3.9,3,"Police Station, Wardha Rd, Karve Nagar, Sonegaon, Nagpur, Maharashtra 440025",2119,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440018,H,Townhouse 700 HOTEL KRISHNA,"21.13820456976096, 79.09384147526895",https://www.google.com/maps/place/Townhouse+700+HOTEL+KRISHNA/data=!4m8!3m7!1s0x3bd4c0bb94f5d20b:0xfc60067d5afae829!5m2!4m1!1i2!8m2!3d21.1379394!4d79.0938683?authuser=0&hl=en&rclk=1,3.9,3,"31, New Cotton Market Lay Out, Opp. ST Bus Stand, Ganeshpeth, Nagpur, Maharashtra 440018",1989,Free breakfast,Air-conditioned,Breakfast,
Maharashtra,Nagpur,440018,H,SPOT ON 65000 Hotel Jd Sons,"21.152775642424576, 79.09706954828165",https://www.google.com/maps/place/SPOT+ON+65000+Hotel+Jd+Sons/data=!4m8!3m7!1s0x3bd4c19cf292ed45:0xac83f9635d752d2d!5m2!4m1!1i2!8m2!3d21.1526806!4d79.097032?authuser=0&hl=en&rclk=1,2.7,3,"119, 119, Central Ave, near State Bank ATM, Lodhipura, Nagpur, Maharashtra 440018",820,Free Wi-Fi,Wi-Fi,Parking,Restaurant
Maharashtra,Nagpur,440002,H,Hotel Signature Inn,"21.149569618530823, 79.11397584643369",https://www.google.com/maps/place/Hotel+Signature+Inn/data=!4m8!3m7!1s0x3bd4c71aee033a89:0xb12f741f02a1a63d!5m2!4m1!1i2!8m2!3d21.1493545!4d79.1140134?authuser=0&hl=en&rclk=1,4,3,"27,Azam Shah Sq, Central Ave, beside Hotel Al Zam-Zam, Nagpur, Maharashtra 440002",1431,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Nagpur,440010,H,Flexistays,"21.13423534080549, 79.0776461752689",https://www.google.com/maps/place/Flexistays/data=!4m8!3m7!1s0x3bd4c09069ddaab9:0x267488286680cbfd!5m2!4m1!1i2!8m2!3d21.1340202!4d79.077673?authuser=0&hl=en&rclk=1,3.9,3,"Diwan Plaza, opposite Union Bank Of India, besides, Lokmat Square, Ramdaspeth, Nagpur, Maharashtra 440010",567,Free Wi-Fi,Air-conditioned,Wi-Fi,
Maharashtra,Nagpur,440018,H,Hotel Meghdoot,"21.144535345392477, 79.0897493175982",https://www.google.com/maps/place/Hotel+Meghdoot/data=!4m8!3m7!1s0x3bd4c0bc5ebc2acf:0xbcd3beb758e0ed0a!5m2!4m1!1i2!8m2!3d21.1442902!4d79.0897976?authuser=0&hl=en&rclk=1,3.5,3,"587, Ghat Rd, Cotton Market, Ganeshpeth Colony, Nagpur, Maharashtra 440018",938,Air-conditioned,Breakfast,Restaurant,
Maharashtra,Nagpur,440025,H,Orient Taibah,"21.136973636829108, 79.09226189061056",https://www.google.com/maps/place/Orient+Taibah/data=!4m8!3m7!1s0x3bd4c0bc623fcf55:0x3d8f3f55d58d83e7!5m2!4m1!1i2!8m2!3d21.1367585!4d79.0922458?authuser=0&hl=en&rclk=1,3.7,2,"45, 45B, Great Nag Rd, Opp. Imambada Police Station, Ganeshpeth Colony, Nagpur, Maharashtra 440025",2297,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440012,H,Collection O 76391 Orange City,"21.144100646112012, 79.08177820410447",https://www.google.com/maps/place/Collection+O+76391+Orange+City/data=!4m8!3m7!1s0x3bd4c0935b8cf563:0xafcfd4f9daa2187e!5m2!4m1!1i2!8m2!3d21.1438555!4d79.0817943?authuser=0&hl=en&rclk=1,3.6,2,"Mahajan Towers, Mahajan Market, Sitabuldi, Nagpur, Maharashtra 440012",1840,Air-conditioned,Wi-Fi,Airport shuttle,
Maharashtra,Nagpur,440010,H,Treebo Trip Hotel Aditya,"21.137495143062075, 79.06584227711677",https://www.google.com/maps/place/Treebo+Trip+Hotel+Aditya/data=!4m8!3m7!1s0x3bd4c089f36e7ab1:0x2f5da0829a92ce0c!5m2!4m1!1i2!8m2!3d21.13727!4d79.065794?authuser=0&hl=en&rclk=1,3.5,3,"Ambazari Rd, opp. Dharampeth School, Khare Town, Vazalwar Colony, Dharampeth, Nagpur, Maharashtra 440010",1630,Free breakfast,Air-conditioned,Breakfast,
Maharashtra,Nagpur,440025,H,Treebo Trend Ivory House - Hotel in Malviya Nagar,"21.105640136612504, 79.05885209061005",https://www.google.com/maps/place/Treebo+Trend+Ivory+House+-+Hotel+in+Malviya+Nagar/data=!4m8!3m7!1s0x3bd4bf9b7d7c0259:0x263179587dfdda92!5m2!4m1!1i2!8m2!3d21.105475!4d79.058836?authuser=0&hl=en&rclk=1,4.1,3,"19/20, Lahri Krupa Hsg Soc, Near Hanuman Mandir, behind Essar Petrol Pump, Khamla, Nagpur, Maharashtra 440025",1651,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440013,H,Collection O Hotel Orient Crown,"21.181403493240975, 79.04441748009185",https://www.google.com/maps/place/Collection+O+Hotel+Orient+Crown/data=!4m8!3m7!1s0x3bd4c176e83aff57:0x212ea826c037da2d!5m2!4m1!1i2!8m2!3d21.1793469!4d79.0441042?authuser=0&hl=en&rclk=1,4,3,"1, 528, Katol Rd, beside HP Petrol Pump, Welcome Society, Narmada Colony, Nagpur, Maharashtra 440013",1449,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Nagpur,440012,H,Treebo Trend Hotel Orange City,"21.144365132619235, 79.08174073293988",https://www.google.com/maps/place/Treebo+Trend+Hotel+Orange+City/data=!4m8!3m7!1s0x3bd4c11171d49333:0x43c228f1f9c89e7a!5m2!4m1!1i2!8m2!3d21.14414!4d79.0817461?authuser=0&hl=en&rclk=1,3.8,3,"Sitaburdi Market, Nagpur, 7, Nagpur, Maharashtra 440012",1438,Free breakfast,Free Wi-Fi,Breakfast,Wi-Fi
Maharashtra,Nagpur,440025,H,Hotel Adi,"21.09292174077206, 79.06587603478684",https://www.google.com/maps/place/Hotel+Adi/data=!4m8!3m7!1s0x3bd4bf798cab6a8f:0xe193a664ea4c7fd4!5m2!4m1!1i2!8m2!3d21.0927666!4d79.0658063?authuser=0&hl=en&rclk=1,3.8,3,"Plot no.5, Karve Nagar, Somalwada, Nagpur, Maharashtra 440025",3040,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440012,H,CAPITAL O71546 Hotel Green City,"21.13716192253158, 79.08528734643349",https://www.google.com/maps/place/CAPITAL+O71546+Hotel+Green+City/data=!4m8!3m7!1s0x3bd4c09500000001:0x572ea7bf479d53db!5m2!4m1!1i2!8m2!3d21.1369668!4d79.0853249?authuser=0&hl=en&rclk=1,3.2,2,"Ameya Tower, Dr. Munje Marg, near Yashwant Stadium, opposite to the Police Station, Dhantoli, Nagpur, Maharashtra 440012",2240,Free breakfast,Air-conditioned,Breakfast,Parking
Maharashtra,Nagpur,440001,H,Hotel Vedanta Inn,"21.155023428026233, 79.08671000595243",https://www.google.com/maps/place/Hotel+Vedanta+Inn/data=!4m8!3m7!1s0x3bd4c0e7b5392ced:0xf482743b209cc6ef!5m2!4m1!1i2!8m2!3d21.1547783!4d79.086651?authuser=0&hl=en&rclk=1,4.1,3,"Near Railway Station, Plot No. 318/A, P. K. Salve Road, Vanjari Mata Mandir, Mohan Nagar, Nagpur, Maharashtra 440001",1380,Wi-Fi,,,
Maharashtra,Nagpur,440025,H,Urban Hermitage,"21.088870886073867, 79.06453463109102",https://www.google.com/maps/place/Urban+Hermitage/data=!4m8!3m7!1s0x3bd4bf09deb87747:0x47b8f21cab4d24c6!5m2!4m1!1i2!8m2!3d21.0886757!4d79.0646151?authuser=0&hl=en&rclk=1,4.1,3,"21, Wardha Road, Kannawar Nagar, Near Airport, Nagpur, Maharashtra 440025",2533,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Nagpur,440025,H,The Majestic Manor,"21.090723354661204, 79.06521694828061",https://www.google.com/maps/place/The+Majestic+Manor/data=!4m8!3m7!1s0x3bd4bfbc25845901:0x77701c164749bb39!5m2!4m1!1i2!8m2!3d21.0904581!4d79.0651794?authuser=0&hl=en&rclk=1,3.9,3,"Police Station, Plot No 10, Wardha Rd, opposite Sonegaon, Kannamwar Nagar, Somalwada, Nagpur, Maharashtra 440025",2140,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Nagpur,440022,H,Treebo Trip Le clover,"21.122541709796494, 79.06006160225618",https://www.google.com/maps/place/Treebo+Trip+Le+clover/data=!4m8!3m7!1s0x3bd4c194543c4b6d:0xc283c0a3230eef75!5m2!4m1!1i2!8m2!3d21.1223866!4d79.0601528?authuser=0&hl=en&rclk=1,4.1,3,"247, near, Aath Rasta Chowk, Laxminagar, Nagpur, Maharashtra 440022",1734,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440002,H,Hotel Pritam,"21.150859301947527, 79.10461183478779",https://www.google.com/maps/place/Hotel+Pritam/data=!4m8!3m7!1s0x3bd4c0cb8daaaaab:0x6aa2d4c29fcaa9c0!5m2!4m1!1i2!8m2!3d21.1505041!4d79.1045421?authuser=0&hl=en&rclk=1,3.8,2,"Central Ave, Agrasen Square, Gandhibagh, Nagpur, Maharashtra 440002",1344,Air-conditioned,Wi-Fi,Airport shuttle,
Maharashtra,Nagpur,440008,H,Nagpur Hotel,"21.141227329655145, 79.11898063109196",https://www.google.com/maps/place/Nagpur+Hotel/data=!4m8!3m7!1s0x3bd4c78c02e0ca21:0x1d9ba8803581d0e7!5m2!4m1!1i2!8m2!3d21.1411623!4d79.1190611?authuser=0&hl=en&rclk=1,3,3,"plot no. 12 Gangabai Ghat Chowk, behind Ajanta Tiles, Marble Market, Nagpur, Maharashtra 440008",1509,,,,
Maharashtra,Nagpur,440012,H,SPOT ON 39820 Shree Vaibhav,"21.145009970550785, 79.0822042924585",https://www.google.com/maps/place/SPOT+ON+39820+Shree+Vaibhav/data=!4m8!3m7!1s0x3bd4c0c011f8b8d1:0x94db1c4ed39b163d!5m2!4m1!1i2!8m2!3d21.1447248!4d79.0821131?authuser=0&hl=en&rclk=1,3.4,2,"Mahajan Market, Sitabuldi, Nagpur, Maharashtra 440012",919,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Nagpur,440014,H,HOTEL BRIJINN,"21.143824502308643, 79.09553567711687",https://www.google.com/maps/place/HOTEL+BRIJINN/data=!4m8!3m7!1s0x3bd4c1e427fab477:0x5d7d5b537d350fbf!5m2!4m1!1i2!8m2!3d21.1411977!4d79.0970004?authuser=0&hl=en&rclk=1,3.3,3,"43VW+G59, Opp. Agyaram Devi Mandir, near Khurana Travels, Ganeshpeth Colony, Nagpur, Maharashtra 440014",2800,Restaurant,,,
Maharashtra,Nagpur,440018,H,Hotel Renuka Inn,"21.140974517509036, 79.09619707526896",https://www.google.com/maps/place/Hotel+Renuka+Inn/data=!4m8!3m7!1s0x3bd4c0b94f04562b:0xb86bf1d1571809e9!5m2!4m1!1i2!8m2!3d21.1407794!4d79.0962239?authuser=0&hl=en&rclk=1,3.4,2,"Near, St Stand Rd, Ganeshpeth Colony, Nagpur, Maharashtra 440018",1636,Air-conditioned,Breakfast,Parking,Restaurant
Maharashtra,Nagpur,440012,H,Hotel Taraa Delux,"21.145474330932732, 79.08567229061067",https://www.google.com/maps/place/Hotel+Taraa+Delux/data=!4m8!3m7!1s0x3bd4c0eac9f88b2d:0x59eec0547e096c41!5m2!4m1!1i2!8m2!3d21.1452492!4d79.0856562?authuser=0&hl=en&rclk=1,3.4,3,"642, 642, Sitabuldi, Nagpur, Maharashtra 440012",1411,,,,
Maharashtra,Nagpur,440022,H,Hotel Relax Inn,"21.09237450153459, 79.06316036362222",https://www.google.com/maps/place/Hotel+Relax+Inn/data=!4m8!3m7!1s0x3bd4bf1de0f8a5a7:0xe2dce663f9975569!5m2!4m1!1i2!8m2!3d21.0921593!4d79.0630799?authuser=0&hl=en&rclk=1,4.1,3,"Near Dr. Ambedkar International Airport Sai Nagar, Wardha Rd, Nagpur, Maharashtra 440022",1380,Free breakfast,Breakfast,Wi-Fi,
Maharashtra,Nagpur,440018,H,Darshan Tower Gitanjali,"21.151693791325016, 79.0993992752692",https://www.google.com/maps/place/Darshan+Tower+Gitanjali/data=!4m8!3m7!1s0x3bd4c0c8b364c1f7:0xac893373a4490a07!5m2!4m1!1i2!8m2!3d21.151519!4d79.099426?authuser=0&hl=en&rclk=1,3.8,3,"6, Central Ave, Ganjipeth, Gandhibagh, Nagpur, Maharashtra 440018",1223,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440018,H,Hotel M.L.C.Deluxe,"21.154189664938727, 79.09702740595245",https://www.google.com/maps/place/Hotel+M.L.C.Deluxe/data=!4m8!3m7!1s0x3bd4c0c5a201a1b5:0x2389ceab2a43025c!5m2!4m1!1i2!8m2!3d21.154055!4d79.096968?authuser=0&hl=en&rclk=1,3.4,3,"Qasaabpura Road, Kasabpura, Mominpura, Nagpur, Maharashtra 440018",558,Air-conditioned,Airport shuttle,,
Maharashtra,Nagpur,440012,H,Hotel Dwarka,"21.142953121522563, 79.0846609175982",https://www.google.com/maps/place/Hotel+Dwarka/data=!4m8!3m7!1s0x3bd4c0c011f8b8d1:0x957659dfb67ecaa9!5m2!4m1!1i2!8m2!3d21.142748!4d79.0847092?authuser=0&hl=en&rclk=1,3.5,2,"Hanuman Gali, Sitabuldi, Nagpur, Maharashtra 440012",2140,Free breakfast,Air-conditioned,Breakfast,Airport shuttle
Maharashtra,Nagpur,440009,H,OYO 1101 Hotel Orient Grand,"21.136536072747443, 79.10238734828137",https://www.google.com/maps/place/OYO+1101+Hotel+Orient+Grand/data=!4m8!3m7!1s0x3bd4c0b1a357b03d:0x1de0a454ae448d80!5m2!4m1!1i2!8m2!3d21.1362709!4d79.1023498?authuser=0&hl=en&rclk=1,3.7,3,"Padole Corner, Archana Complex, Plot No-347/348 Medical College Rd, Great Nag Road, Ashok Chowk, Near Hani, Untkhana, Nagpur, Maharashtra 440009",1769,Free breakfast,Air-conditioned,Breakfast,Kitchen
Maharashtra,Nagpur,440012,H,SPOT ON 61132 Hotel Shree Laxmi,"21.142764161598446, 79.0839078175982",https://www.google.com/maps/place/SPOT+ON+61132+Hotel+Shree+Laxmi/data=!4m8!3m7!1s0x3bd4c1f475a0b8ff:0xc92f74007957c297!5m2!4m1!1i2!8m2!3d21.142499!4d79.0839561?authuser=0&hl=en&rclk=1,2.8,3,"12 2nd floor Laxmi plaza, opp. krishna market, Modi No.3, Sitabuldi, Nagpur, Maharashtra 440012",989,Wi-Fi,,,
Maharashtra,Nagpur,440018,H,OYO Flagship 77764 Hotel Rahul Ganeshpeth Colony,"21.140106073174646, 79.0952267366355",https://www.google.com/maps/place/OYO+Flagship+77764+Hotel+Rahul+Ganeshpeth+Colony/data=!4m8!3m7!1s0x3bd4c1674742233d:0x9dbfd480e8b23bc!5m2!4m1!1i2!8m2!3d21.1398309!4d79.0950819?authuser=0&hl=en&rclk=1,3.2,3,"1 Rajat Plaza 1, St Stop Square, Mokshdham, Road, Ganeshpeth Colony, Nagpur, Maharashtra 440018",1914,Free breakfast,Air-conditioned,Breakfast,
Maharashtra,Nagpur,440018,H,Hotel Grey Oak,"21.13841692780527, 79.09441156362298",https://www.google.com/maps/place/Hotel+Grey+Oak/data=!4m8!3m7!1s0x3bd4c16971d16423:0xa8983a7c2c46c16c!5m2!4m1!1i2!8m2!3d21.1382118!4d79.0943311?authuser=0&hl=en&rclk=1,4.5,3,"37, New Cotton Market Layout Ganeshpeth, Near ST bus stand, Nagpur, Maharashtra 440018",2146,Wi-Fi,,,
Maharashtra,Nagpur,440015,H,Hotel Coral,"21.090098953905308, 79.08156248876192",https://www.google.com/maps/place/Hotel+Coral/data=!4m8!3m7!1s0x3bd4bf220f2579f9:0x8421fa03a310f665!5m2!4m1!1i2!8m2!3d21.0899338!4d79.0816215?authuser=0&hl=en&rclk=1,3.9,3,"Plot no. 12/13/14 manish nagar beas T point, above Purushottam Super Bazar, Nagpur, Maharashtra 440015",2161,Free breakfast,Air-conditioned,Breakfast,
Maharashtra,Nagpur,440018,H,Hotel Rahul Deluxe,"21.138537506884145, 79.09530931944602",https://www.google.com/maps/place/Hotel+Rahul+Deluxe/data=!4m8!3m7!1s0x3bd4c19b6312ac11:0x46ea45ce01b18a00!5m2!4m1!1i2!8m2!3d21.1383624!4d79.0952825?authuser=0&hl=en&rclk=1,3.5,3,"Nit complex 2, Ganeshpeth, Ganeshpeth Colony, Nagpur, Maharashtra 440018",2536,Free breakfast,Breakfast,,
Maharashtra,Nagpur,440018,H,Hotel Asian Inn,"21.150263217522898, 79.09858681759832",https://www.google.com/maps/place/Hotel+Asian+Inn/data=!4m8!3m7!1s0x3bd4c0c89c2aaac1:0xe59c14b30709418c!5m2!4m1!1i2!8m2!3d21.1500481!4d79.0986351?authuser=0&hl=en&rclk=1,3.8,3,"Rajwada Palace, Sandesh Bazar Rd, Ganjipeth, Gandhibagh, Nagpur, Maharashtra 440018",1894,Free parking,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,441113,H,Hotel Sunrise N Resorts,"21.281784917483876, 79.08387504828382",https://www.google.com/maps/place/Hotel+Sunrise+N+Resorts/data=!4m8!3m7!1s0x3bd4c3147d6c4b71:0xed2555aa3fa7d89e!5m2!4m1!1i2!8m2!3d21.28154!4d79.0838375?authuser=0&hl=en&rclk=1,3.7,3,"Near Koradi Thermal Power Station, Dahegaon (R), Chhindwara Road, Nagpur, Maharashtra 441113",2150,Pool,Free breakfast,Air-conditioned,Breakfast
Maharashtra,Nagpur,440001,H,Hotel Parashar - Best Hotel Near Nagpur Railway Station | Hotel Near Kingsway Hospitals | Restaurant Near Kingsway Hospitals in Nagpur,"21.154781605134158, 79.08656320410466",https://www.google.com/maps/place/Hotel+Parashar+-+Best+Hotel+Near+Nagpur+Railway+Station+%7C+Hotel+Near+Kingsway+Hospitals+%7C+Restaurant+Near+Kingsway+Hospitals+in+Nagpur/data=!4m8!3m7!1s0x3bd4c0e700000065:0xc3929d63570f6927!5m2!4m1!1i2!8m2!3d21.1545765!4d79.0865793?authuser=0&hl=en&rclk=1,3.5,2,"PK Salve Rd, Near Railway Station, Mohan Nagar, Nagpur, Maharashtra 440001",1672,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440008,H,SPOT ON 69340 Hotel Nagpur,"21.141367223719243, 79.11905573293976",https://www.google.com/maps/place/SPOT+ON+69340+Hotel+Nagpur/data=!4m8!3m7!1s0x3bd4c7cbece80d0b:0x9733a1856522b92!5m2!4m1!1i2!8m2!3d21.1411621!4d79.1190611?authuser=0&hl=en&rclk=1,2.7,3,"47R, P, P/47R, Mangalwari, Nagpur, Maharashtra 440008",750,Parking,,,
Maharashtra,Nagpur,440033,H,The New view,"21.14879232588774, 79.04849530595236",https://www.google.com/maps/place/The+New+view/data=!4m8!3m7!1s0x3bd4c1e2818d18f3:0x6b1b6eebdbb88003!5m2!4m1!1i2!8m2!3d21.1485672!4d79.0484363?authuser=0&hl=en&rclk=1,4.7,3,"Amravati Rd, opp. LIT College, Bharatnagar, Nagpur, Maharashtra 440033",1719,,,,
Maharashtra,Nagpur,440012,H,Hotel Seventh Sense,"21.143533147051443, 79.07978936177524",https://www.google.com/maps/place/Hotel+Seventh+Sense/data=!4m8!3m7!1s0x3bd4c0933eeb02c1:0xe7d363050cec0146!5m2!4m1!1i2!8m2!3d21.143288!4d79.079784?authuser=0&hl=en&rclk=1,3.8,3,"NIT Parking Plaza, Variety Square, Sitabuldi, Nagpur, Maharashtra 440012",10961,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Nagpur,440012,H,Hotel Kamal,"21.14312796094715, 79.0840911329398",https://www.google.com/maps/place/Hotel+Kamal/data=!4m8!3m7!1s0x3bd4c094e3cb33eb:0xcbcd11d6c28da551!5m2!4m1!1i2!8m2!3d21.1428628!4d79.0840965?authuser=0&hl=en&rclk=1,3.3,2,"43VM+4JX, Abhyankar Marg, Modi No.3, Sitabuldi, Nagpur, Maharashtra 440012",1469,Free breakfast,Air-conditioned,Breakfast,Airport shuttle
Maharashtra,Nagpur,440035,H,Hotel Gomti,"21.15194682109065, 79.1498037464337",https://www.google.com/maps/place/Hotel+Gomti/data=!4m8!3m7!1s0x3bd4c79895555555:0x8f5dc339b47371e4!5m2!4m1!1i2!8m2!3d21.1517217!4d79.1498413?authuser=0&hl=en&rclk=1,3.3,2,"8/G, Old, Kalmana Market Rd, Pardi Square, Pardi, Nagpur, Maharashtra 440035",4484,Air-conditioned,Airport shuttle,Restaurant,
Maharashtra,Nagpur,440012,H,SPOT ON 77289 Hotel Sanskriti,"21.145533869541925, 79.08310286362313",https://www.google.com/maps/place/SPOT+ON+77289+Hotel+Sanskriti/data=!4m8!3m7!1s0x3bd4c08f20a21571:0x625dfc43c30f8d38!5m2!4m1!1i2!8m2!3d21.1452487!4d79.0830224?authuser=0&hl=en&rclk=1,1.6,3,"Temple Bazar Rd, behind Super Market, beside HDFC Bank, Sitabuldi, Nagpur, Maharashtra 440012",1484,,,,
Maharashtra,Nagpur,440001,H,MTDC HOTEL NAGPUR,"21.151656985338082, 79.06340401759834",https://www.google.com/maps/place/MTDC+HOTEL+NAGPUR/data=!4m8!3m7!1s0x3bd4c05891f8eb63:0x47085423d79d98eb!5m2!4m1!1i2!8m2!3d21.1514919!4d79.0634523?authuser=0&hl=en&rclk=1,4,3,"W High Ct Rd, near Gramin Tehsil Karyalay, Civil Lines, Nagpur, Maharashtra 440001",2016,Free parking,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440010,H,Hotel Maitrayee,"21.13256419930588, 79.05351254828123",https://www.google.com/maps/place/Hotel+Maitrayee/data=!4m8!3m7!1s0x3bd4c184410ef0ab:0xbaaf7d712e89f934!5m2!4m1!1i2!8m2!3d21.1324091!4d79.053475?authuser=0&hl=en&rclk=1,4.6,3,"347A, Ambazari Rd, Gandhi Lay Out, Nagpur, Maharashtra 440010",1819,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Nagpur,440025,H,ELITA ROOMS,"21.09369955984143, 79.06706082129311",https://www.google.com/maps/place/ELITA+ROOMS/data=!4m8!3m7!1s0x3bd4bf51a1fa95fb:0x7da9762a47d89415!5m2!4m1!1i2!8m2!3d21.0935244!4d79.0669589?authuser=0&hl=en&rclk=1,4.2,3,"Opp. Vikas Ashram Karve Nagar Nagpur PLOT NO 1 FLAT 401 4TH FLOOR ATHARVA AISHWARYA, Nagpur, Maharashtra 440025",1484,Air-conditioned,Breakfast,,
Maharashtra,Nagpur,440012,H,Hotel Gopi,"21.14447235201801, 79.0829337771169",https://www.google.com/maps/place/Hotel+Gopi/data=!4m8!3m7!1s0x3bd4c0c011f8b8d1:0x4adff7c3d00d9202!5m2!4m1!1i2!8m2!3d21.1442172!4d79.0828855?authuser=0&hl=en&rclk=1,3.5,3,"Super Market, Sitabuldi, Nagpur, Maharashtra 440012",903,Breakfast,,,
Maharashtra,Nagpur,440016,H,OYO Flagship 39712 Orient Royale Nagpur,"21.10017858071416, 78.98470865992667",https://www.google.com/maps/place/OYO+Flagship+39712+Orient+Royale+Nagpur/data=!4m8!3m7!1s0x3bd495a22cd87e33:0xe2eab411d92caa8e!5m2!4m1!1i2!8m2!3d21.0999734!4d78.9847784?authuser=0&hl=en&rclk=1,3.8,3,"2854, Takli Seem-Hingna Rd, Wanadongri, Wanadongri ct, Nagpur, Maharashtra 440016",1249,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440001,H,Treebo Tryst The Pavilion - Hotel in Mohan Nagar,"21.154994781614832, 79.08657377526919",https://www.google.com/maps/place/Treebo+Tryst+The+Pavilion+-+Hotel+in+Mohan+Nagar/data=!4m8!3m7!1s0x3bd4c1df63e4387b:0xb23d92e67431f60e!5m2!4m1!1i2!8m2!3d21.1548297!4d79.0866006?authuser=0&hl=en&rclk=1,4.1,3,"Plot No 347 P. K. Salve Road, Kingsway Rd, behind Tanishq Showroom, Nagpur, Maharashtra 440001",1989,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Nagpur,440018,H,Hotel orient Avenue,"21.153280048016732, 79.09297867342129",https://www.google.com/maps/place/Hotel+orient+Avenue/data=!4m8!3m7!1s0x3bd4c0c476cdf6bd:0xcefeb9eb4dbbc642!5m2!4m1!1i2!8m2!3d21.153175!4d79.0930806?authuser=0&hl=en&rclk=1,3.7,3,"Orient Avenue 7-8 Central Avenue, Devani Dharmshala, near Mayo Hospital Square, Bhoipura, Bajaria, Nagpur, Maharashtra 440018",1394,,,,
Maharashtra,Nagpur,440018,H,OYO 64311 Hotel Sonali,"21.15365940668946, 79.09590837526925",https://www.google.com/maps/place/OYO+64311+Hotel+Sonali/data=!4m8!3m7!1s0x3bd4c0c5b3f1c6ff:0xb4881ec012586252!5m2!4m1!1i2!8m2!3d21.1534543!4d79.0959352?authuser=0&hl=en&rclk=1,4,3,"AH46 Dewani Dharmshala, Bajaria, Meyo Hospital Rd, near Bus Stand, Nagpur, Maharashtra 440018",1199,Air-conditioned,Breakfast,Wi-Fi,
Maharashtra,Nagpur,440016,H,Capital O 26938 Hotel Soni Inn,"21.1036828387911, 78.98982638876217",https://www.google.com/maps/place/Capital+O+26938+Hotel+Soni+Inn/data=!4m8!3m7!1s0x3bd495b947536aa1:0xf872976126434000!5m2!4m1!1i2!8m2!3d21.1035177!4d78.9898854?authuser=0&hl=en&rclk=1,3.6,3,"P131/1, Hingna Rd, Electronic Zone, Nildoh, Nagpur, Maharashtra 440016",1149,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
